INDRA UUID	Belief	PMID	Evidence	API	Subject	Predicate	Object
d87af88b-1f11-4e9c-932b-9c17450892c8	0.98	24030252	Collectively, our data suggest that IGF-1R positively regulates acute GH signaling by preventing access of PTP-1B activity to Janus kinase 2 and thereby preventing PTP-1B-mediated suppression of GH induced STAT5 activation.	reach	p(HGNC:IGF1R)	increases	act(p(FPLX:STAT5))
1e7d1253-e5d9-4ada-aa47-97f3c600e8ee	0.95	24039934	A similar inhibitory effect was observed by flow cytometry on the phosphorylation of Tyr-1131-IGF-IR (XREF_FIG), suggesting that IGFBP3 stimulates IGF-IR activation in an autocrine manner.	reach	p(HGNC:IGFBP3)	increases	act(p(HGNC:IGF1R))
552efba6-c3cc-4134-b756-f8e9c8cfb898	0.95	24039934	As predicted, we found that IGF-IR knockdown indeed attenuated the invasiveness of 231Br cells (XREF_FIG; representative images shown on left and quantification shown on right panel 3G).	reach	p(HGNC:IGF1R)	increases	bp(MESH:D009361)
1e7d1253-e5d9-4ada-aa47-97f3c600e8ee	0.95	24039934	Furthermore, we provide evidence that IGFBP3 potentiates IGF-IR signaling.	reach	p(HGNC:IGFBP3)	increases	act(p(HGNC:IGF1R))
4723ca4d-5df8-422d-93cc-336632947c2b	0.98	24039934	However, IGFBP3 has also been reported to modulate IGF-IR phosphorylation independently of IGF-1 [ xref , xref ].	sparser	p(HGNC:IGF1R)	directlyIncreases	p(HGNC:IGF1, pmod(Ph))
887fa7af-12c4-4e9c-9b6e-b9406ccbd2a1	0.94	24039934	However, IGFBP3 has also been reported to modulate IGF-IR phosphorylation independently of IGF-1 [XREF_BIBR, XREF_BIBR].	reach	p(HGNC:IGFBP3)	directlyIncreases	p(HGNC:IGF1R, pmod(Ph))
887fa7af-12c4-4e9c-9b6e-b9406ccbd2a1	0.94	24039934	IGFBP3 was also shown to stimulate IGF-IR phosphorylation indirectly through activation of sphingosine kinase 1 (SphK1) and EGFR transactivation [XREF_BIBR].	reach	p(HGNC:IGFBP3)	directlyIncreases	p(HGNC:IGF1R, pmod(Ph))
1e7d1253-e5d9-4ada-aa47-97f3c600e8ee	0.95	24039934	To determine if the secreted IGFBP3 promotes IGF-IR activation, we knocked down the expression of IGFBP3 by transiently transfecting 231Br cells with two different IGFBP3 siRNAs (XREF_FIG) and analyzed the receptor autophosphorylation under normal growth conditions in complete medium.	reach	p(HGNC:IGFBP3)	increases	act(p(HGNC:IGF1R))
5d826672-3544-4d68-a34e-d1399edbbf96	0.95	24039995	Furthermore, Transwell assays indicated that IGF1R downregulation suppressed cell invasion of A549 cells (XREF_FIG).	reach	p(HGNC:IGF1R)	decreases	bp(MESH:D009361)
9786ab5f-5e34-4a56-8848-8969a64c7bc6	0.94	24043946	Shan et al demonstrated that Nanog regulates selfrenewal of CSCs through the insulin like growth factor receptor (IGF-1R) pathway in human hepatocellular carcinoma, and suppression of IGF-1R decreased the expression of Nanog in return.	reach	p(HGNC:IGF1R)	increases	p(HGNC:NANOG)
27590ea9-a03e-4fa1-814f-8c7427e85f50	0.95	24045151	Blockade of IGF-1R activity with an IGF-1R inhibitor or anti-IGF-1R monoclonal antibody was shown to induce growth inhibition, apoptosis, and cell cycle arrest in preclinical models of HCC [XREF_BIBR - XREF_BIBR].	reach	p(HGNC:IGF1R)	decreases	bp(GO:"GO:0007049")
e336fa11-c031-40ea-8332-64a58a84b49e	0.95	24051403	Overall, PTBP synergistically regulate insulin and IGF-1R expression through binding to the IRES of those mRNAs to promote translation.	reach	p(HGNC:IGF1R)	increases	bp(GO:"GO:0006412")
ab420f5f-ea24-470a-a747-138995ebabe0	0.86	24051437	In addition to ERalpha acting as a nuclear transcription factor, E2 rapidly induces IGF-1Rbeta tyrosine phosphorylation followed by the formation of a ternary complex of IGF-1Rbeta, ERalpha and Shc in the cell membrane XREF_BIBR, even though the abundance of membrane bound and cytoplasmic ERalpha is low in primary breast cancers XREF_BIBR.	reach	p(UP:P27958)	increases	p(HGNC:IGF1R, pmod(Ph, Tyr))
27590ea9-a03e-4fa1-814f-8c7427e85f50	0.95	24065146	Finally, in LPS141, PD0332991 but not IGF1R inhibition alone (neither by inhibitor NVPAE nor by antibody R1507) induced G1 cell cycle arrest, with greater effects from combined treatment (XREF_SUPPLEMENTARY).	reach	p(HGNC:IGF1R)	decreases	bp(GO:"GO:0007049")
46e3bcc8-d3dc-4bda-8514-a81fb6e010ca	0.65	24065147	Likewise, PC9 NSCLC cells incubated in the presence of next generation EGFR inhibitors PF299804 or WZ4002 (which have the capacity to suppress EGFR-T790M activation) had decreased IGFBP3 abundance and IGF1R dependent maintenance of PI3K and AKT signaling in the presence of an EGFR inhibitor.	reach	p(HGNC:PCSK9)	decreases	act(p(HGNC:IGF1R))
c25113e5-e117-4dab-aea4-5ca2605d9d53	0.65	24077350	In this analysis, additional E2F1 targets including thymidylate synthase (TS) and IGF1R were also correlated with response to BMN 673 (TS : r = -0.73, p = 0.05, IGF1R : r = -0.76, p = 0.03)), although to a lesser degree than DNA repair proteins.	reach	p(HGNC:IGF1R)	increases	act(p(HGNC:E2F1))
5ebe4fd8-e202-40cb-b7d4-3cbd906989c5	0.86	24083380	In line with the pro survival function of Praja2, we showed that the knockdown of Praja2 in CRC cells blocked IGF1R induced PKA activation and downregulated survivin and XIAP expression.	reach	p(HGNC:IGF1R)	decreases	p(HGNC:BIRC5)
3743cb8d-a8e2-4e08-8e0c-0f37bf64ce74	0.65	24083380	In line with the pro survival function of Praja2, we showed that the knockdown of Praja2 in CRC cells blocked IGF1R induced PKA activation and downregulated survivin and XIAP expression.	reach	p(HGNC:IGF1R)	decreases	p(HGNC:XIAP)
d3cb6bd3-ae2a-44af-9dd4-34cc126ce1b0	0.86	24083380	Inhibition of IGF1R by OSI-906 activates PKA.	reach	p(HGNC:IGF1R)	decreases	act(p(FPLX:PKA))
d3cb6bd3-ae2a-44af-9dd4-34cc126ce1b0	0.86	24083380	Therefore, we tested the hypothesis that IGF1R inhibition by OSI-906 activates PKA in CRC cells in a cAMP independent, Smad3 dependent mechanism.	reach	p(HGNC:IGF1R)	decreases	act(p(FPLX:PKA))
3bfd1018-ecb1-4356-9d0a-2088eb08c1d3	0.65	24083380	We further observed an increased expression of XIAP following IGF1R activation.	reach	p(HGNC:IGF1R)	increases	p(HGNC:XIAP)
9e75d109-3841-43e4-8ba1-6bdab797abe3	0.65	24083380	We hypothesized that Praja2 recruits PKA and facilitates pro-survival functions following ligand mediated cAMP-dependent IGF1R/PKA activation.	sparser	p(HGNC:IGF1R)	increases	act(p(HGNC:PRKACG))
18380678-fab7-47ca-b64d-7a54744defc4	0.65	24100469	Here we show AUY922 and HSP90 mediated inhibition of ErbB receptor (EGFR, ErbB2 and ErbB3), and IGF-I receptor expression in BON1 and NCI-H727 cells, likely as a result of dissociation from HSP90 and subsequent increase in ubiquitinylation and proteosomal degradation.	reach	p(FPLX:HSP90)	decreases	p(HGNC:IGF1R)
2bf8d507-14a3-49ba-86a3-9ec6627992d4	0.65	24100469	In NCI-H727 cells, HSP90 inhibition abolished ErbB2 and IGF-I receptor expression, while inhibitory effects were observed on ErbB3 and EGF receptor expression (XREF_FIG).	reach	p(FPLX:HSP90)	increases	p(HGNC:IGF1R)
442e551e-6748-49eb-ac99-538e96b4b75f	0.86	24103397	Notably, inhibition of IGF-1R by AS dramatically increased the sensitivity of ovarian cancer cells to the chemotherapeutic agent cisplatin compared with either agent alone.	sparser	p(UP:Q38710)	decreases	act(p(HGNC:IGF1R))
7aca717b-e6ea-4f99-8b08-d792a667183f	0.65	24103397	We observed IGF-IR AS growth inhibition of the ovarian cancer cells, with IC50 between 25 and 30 ng/ml.	sparser	p(HGNC:IGF1R)	decreases	act(p(UP:Q38710))
442e551e-6748-49eb-ac99-538e96b4b75f	0.86	24103397	We observed expression inhibition of IGF-1R by IGF-IR AS, with IC50 of 30 ng/ml.	sparser	p(UP:Q38710)	decreases	act(p(HGNC:IGF1R))
66fc4318-4468-4280-8923-b0faf2a80df3	0.65	24116170	In hepatic stellate cells, KITLG expression stimulated by IGF1R signaling may facilitate the KIT dependent recruitment of inflammatory cells in injury and fibrosis [XREF_BIBR] and progenitor cells in hepatic failure [XREF_BIBR], and may thus be associated with both disease progression and tissue regeneration.	reach	p(HGNC:IGF1R)	increases	p(HGNC:KITLG)
d8943e9f-ec90-4744-931c-a82464f64a12	0.99	24124608	Here, we confirmed that VEGF and IGF1R expression levels were higher in wild-type and PDGFRA D842V-mutant GISTs than KIT-mutant GISTs, further supporting upregulation of the IGF and HIF1alpha pathways in these tumors.	reach	p(HGNC:IGF1R)	increases	act(p(HGNC:HIF1A))
e1a714e8-88f3-4ce7-8505-5a8580ed5fe0	0.95	24124608	Here, we confirmed that VEGF and IGF1R expression levels were higher in wild-type and PDGFRA D842V-mutant GISTs than KIT-mutant GISTs, further supporting upregulation of the IGF and HIF1alpha pathways in these tumors.	reach	p(HGNC:IGF1R)	increases	act(p(UP:P22618))
d520b1a0-84c5-4fdb-8246-579ed40f72e5	0.98	24130049	Because IGFBP2 can modulate functions of the IGF1R and integrin pathways, both of which have been explored as targets for anticancer therapy and/or implicated in the mechanisms of other pathway targeted therapies, we analyzed responses to various clinically relevant pathway targeted anticancer agents in the same seven NSCLC lung cancer cell lines, which express either high or low levels of IGFBP2.	reach	p(HGNC:IGFBP2)	increases	act(p(HGNC:IGF1R))
844ad6af-c87e-43dc-9a7a-a1ae82e3940b	0.65	24130778	IGF-IR Promotes Prostate Cancer Growth by Stabilizing alpha 5 beta 1 Integrin Protein Levels.	reach	p(HGNC:IGF1R)	increases	p(HGNC:ITGA5)
4a524656-8bbf-45e8-a7de-3e7dfa183757	0.65	24141772	HRG-1 also promotes trafficking of the insulin like growth factor I receptor (IGF-1R), beta1-integrin and IGF-1 signalling.	reach	p(HGNC:SLC48A1)	increases	act(p(HGNC:IGF1R))
ecad460b-e59f-4db6-816c-8ff8c92324bf	0.98	24161672	Taken together, TRAIL induced IGF-1R activation antagonizes TRAIL induced apoptosis by Cbl-b-regulated distribution of IGF-1R in lipid rafts.	reach	p(HGNC:TNFSF10)	increases	act(p(HGNC:IGF1R))
ecad460b-e59f-4db6-816c-8ff8c92324bf	0.98	24161672	Taken together, TRAIL-induced IGF-1R activation antagonizes TRAIL-induced apoptosis by Cbl-b-regulated distribution of IGF-1R in lipid rafts.	sparser	p(HGNC:TNFSF10)	increases	act(p(HGNC:IGF1R))
ecad460b-e59f-4db6-816c-8ff8c92324bf	0.98	24161672	The TRAIL induced IGF-1R pathway activation is promoted by IGF-1R translocation into lipid rafts.	reach	p(HGNC:TNFSF10)	increases	act(p(HGNC:IGF1R))
ecad460b-e59f-4db6-816c-8ff8c92324bf	0.98	24161672	The TRAIL-induced IGF-1R pathway activation is promoted by IGF-1R translocation into lipid rafts.	sparser	p(HGNC:TNFSF10)	increases	act(p(HGNC:IGF1R))
f1ecd8a1-3f64-43c9-bc48-7d07e1c616f7	0.65	24173770	IGF-1R inhibition downregulates the IAP molecule XIAP in vivo and in vitro.	reach	p(HGNC:IGF1R)	increases	act(p(HGNC:ALPI))
dc0c0624-3ab4-4370-819c-15dc056a1e54	0.65	24173770	IGF-1R inhibition downregulates the IAP molecule XIAP in vivo and in vitro.	reach	p(HGNC:IGF1R)	increases	act(p(HGNC:XIAP))
a4a2fa2e-9886-4deb-96cb-e1b0e63fc4b4	0.92	24173770	We report for the first time the antitumor activity of MK-0646 in IGF-1R-dependent CRC cells and demonstrate that inhibition of IGF-1R leads to control of aberrant cell survival signaling through the downregulation of XIAP and induction of cell death.	reach	p(HGNC:IGF1R)	decreases	bp(MESH:D002470)
c80ff7a0-2bbc-45f8-ab53-e37f2e2c2fed	0.65	24174424	Of note, increased IGFBP1 in the culture medium inhibited the activity of the insulin like growth factor 1 receptor (IGF1R)/phosphatidyl inositol 3 kinase (PI3K)/Akt pathway.	reach	p(HGNC:IGFBP1)	decreases	act(p(HGNC:IGF1R))
5b73abf8-83d1-4b48-8166-48cbb7acfe9f	0.86	24182354	The MDM2 mediated IGF-1R ubiquitination activates the ERK pathway [XREF_BIBR] and leads to the cancer resistance to PPP [XREF_BIBR].	reach	p(HGNC:IGF1R)	increases	bp(GO:"GO:0006098")
5ec78f45-af1a-4fea-bc60-9e75130d62a5	0.65	24183378	Blockade of c-Src further enhanced levels of IGF-1Rbeta (XREF_FIG).	reach	p(HGNC:SRC)	decreases	p(HGNC:IGF1R)
d601c760-e317-4b69-a02a-0ed34686a8ff	0.65	24183378	Moreover, PP2 and E 2 were additive to elevate IGF-1Rbeta in MCF-7 : PF cells (XREF_FIG).	reach	p(FPLX:PPP2)	increases	act(p(HGNC:IGF1R))
78530551-ed3d-4aee-8afe-b50b4410680d	0.86	24186206	Assays in HEK293 DR-GFP cells suggested that IGF-1R inhibition also suppressed HR, with reduction to ~ 65% of control values in cells treated with 30 or 60nM AZ12253801 (p < 0.05; XREF_FIG).	reach	p(HGNC:IGF1R)	increases	bp(GO:"GO:0000725")
27590ea9-a03e-4fa1-814f-8c7427e85f50	0.95	24186206	IGFs promote transition from G1 to S and G2 to M phases of the cell cycle via up-regulation of cyclins, enhancement of cyclin dependent kinase (CDK) activity and retinoblastoma (Rb) protein phosphorylation, and IGF-1R inhibition induces cell cycle arrest in G1 or G2.	reach	p(HGNC:IGF1R)	decreases	bp(GO:"GO:0007049")
a4a2fa2e-9886-4deb-96cb-e1b0e63fc4b4	0.92	24186206	In R+ cells, AZ12253801 blocked IGF induced IGF-1R phosphorylation (XREF_FIG) and inhibited cell survival with SF 50 (concentration that inhibits survival to 50%) of 80nM (XREF_FIG, XREF_SUPPLEMENTARY).	reach	p(HGNC:IGF1R)	decreases	bp(MESH:D002470)
e49a5c8e-5cb2-4ab2-ae6e-613ba94d7a77	0.65	24186206	Previous study of murine melanoma cells showed that IGF-1R depletion enhanced radiosensitivity and impaired ATM kinase activity.	reach	p(HGNC:IGF1R)	decreases	act(p(HGNC:ATM))
9e48734e-6eff-4f48-8dd7-89d82b20f1bf	0.65	24188094	On the other hand, ERalpha binds to the IGF-1R (heterodimer of IGF-1R and ERalpha) and activates the IGF-1R signaling cascade.	reach	complex(p(HGNC:ESR1), p(HGNC:IGF1R))	increases	act(p(HGNC:IGF1R))
ffb8f437-a4a5-4f72-b061-df58f035d9e0	0.86	24205274	Finally, to determine whether IR induced IGF-1R phosphorylation is mediated by ROS, we treated HPAEC with 20 mM N-acetyl-L-cysteine (NAC) for 1 hour and exposed the cells to 10 Gy X-rays.	reach	p(HGNC:ROS1)	increases	p(HGNC:IGF1R, pmod(Ph))
b0a62b37-fb97-476d-8cf5-64c37ffac0c1	0.86	24205274	In agreement with these results, our data indicate that in primary HPAEC, ROS can also mediate IGF-1R activation.	reach	p(HGNC:ROS1)	increases	act(p(HGNC:IGF1R))
ffb8f437-a4a5-4f72-b061-df58f035d9e0	0.86	24205274	ROS were demonstrated to induce the phosphorylation of IGF-1R in transformed cells, although it has not been determined whether this activation is direct or indirect through phosphatase inactivation [XREF_BIBR].	reach	p(HGNC:ROS1)	increases	p(HGNC:IGF1R, pmod(Ph))
b82d140a-60c6-4788-aed8-fd1acd5628f6	0.86	24205274	The inhibition of IGF-1R suppresses downstream activation of p53 and p21 and waf1.	reach	p(HGNC:IGF1R)	increases	act(p(HGNC:CDKN1A))
24bbcb19-b17f-4888-be21-a83d141bc4b9	0.65	24206093	Furthermore, inhibition of IGF-IR by PPP induced upregulation of cyclin B1.	reach	p(HGNC:IGF1R)	decreases	act(p(HGNC:CCNB1))
96fb8447-e5e1-415f-8539-3361abff1eef	0.94	24212944	Since tumor regrowth (after initial response) is a near universal occurrence in xenograft models (reportedly with continued IGF-1R downregulation and maintained p-Akt) [XREF_BIBR] and patients treated with single-agent IGF-1R targeted therapies to date, a fresh approach must seek to obviate not only IGF-1R signaling but also the cancer type specific resistance mechanism (s) as well.	reach	p(HGNC:IGF1R)	increases	act(p(FPLX:AKT, pmod(Ph)))
f90b3323-29f0-4170-9fe1-e417873b6eb0	0.94	24212944	Whereas both IGF-1 and IGF-2 ligands bind and activate IGF-1R and IGF-1R and IR-A hybrid receptors, the additional suppression of IGF-2 may limit unopposed IR-A signaling [XREF_BIBR].	reach	complex(p(HGNC:IGF1), p(HGNC:IGF2))	increases	act(p(HGNC:IGF1R))
0a7e42e1-9e22-4cb3-b519-42b6bee88a64	0.65	24214584	A novel bidirectional crosstalk between leptin and IGF-1 signaling was found; IGF-1 treatment induced remarkable phosphorylation of leptin receptor (Ob-Rb) and leptin treatment induced tyrosine phosphorylation of IGF-1 receptor (IGF-1R) while co-treatment induced synergistic phosphorylation of both receptors and association of Ob-Rb and IGF-1R along with activation of downstream effectors, Akt, ERK, IRS-1, and IRS-2.	reach	p(HGNC:LEP)	increases	p(HGNC:IGF1R, pmod(Ph, Tyr))
79cc1230-2b2f-4418-85af-ec6faadad079	0.98	24260287	Leptin and IGF1 then act in an autocrine and paracrine manner to enhance both leptin and IGF1R signaling in breast epithelial cells.	reach	p(HGNC:LEP)	increases	act(p(HGNC:IGF1R))
c930f3cc-1f8c-4d09-8162-ab68fbc9ff2a	0.65	24260289	However, a recent study showed that neither HI or X10 (low to supra-pharmacological dose levels) activates the IGF-1R in different rat tissues XREF_BIBR, which suggests the stronger growth stimulating effect of an equimolar dose of X10 in vivo is mediated via increased IR binding affinity and decreased off-rate from the IR.	reach	p(HGNC:AKAP4)	increases	act(p(HGNC:IGF1R))
91a5d645-6d5c-4b9c-93e2-e400092aafd3	0.92	24263190	Another novel NRP targeting method that has important implications for therapy comes from our work that showed that the inhibition of NRP2 in prostate cancer cells induces the expression of the insulin like growth factor 1 receptor (IGF1R) and triggers downstream signalling, which increases tumour proliferation 15.	reach	p(HGNC:NRP2)	directlyIncreases	p(HGNC:IGF1R)
e6c89d1f-46d0-44fc-b843-c243beeedfb7	0.65	24276851	After internalization, IGF-1R degradation is mediated by both the proteasome and lysosomal pathways or recycled to the plasma membrane [XREF_BIBR, XREF_BIBR, XREF_BIBR, XREF_BIBR, XREF_BIBR], although the relative roles of each are not clear.	reach	p(FPLX:Proteasome)	decreases	act(p(HGNC:IGF1R))
62bba89f-4a6a-47d5-8eb7-0a27928ccc34	0.65	24276851	Both Mdm2 and β-arrestin co-immunoprecipitated with the IGF-1R and in an in vitro reaction β-arrestins enhanced Mdm2-mediated IGF-1R ubiquitination [ xref ].	sparser	p(FPLX:ARRB)	increases	p(HGNC:IGF1R, pmod(Ub))
68f2dcb5-f502-4e1a-a1b2-c7c6baf93ed8	0.65	24276851	Early studies demonstrated the involvement of beta-arrestin in IGF-1R signaling and trafficking : a dominant negative mutant of beta-arrestin 1 was demonstrated to impair IGF-1R internalization, whereas overexpression of wild-type beta-arrestin 1 or beta-arrestin 2 increases IGF-1R internalization [XREF_BIBR].	reach	p(HGNC:ARRB1, var("p.?"))	increases	act(p(HGNC:IGF1R))
4d615d06-dd18-4844-947f-ccdca038670e	0.65	24276851	Early studies demonstrated the involvement of beta-arrestin in IGF-1R signaling and trafficking : a dominant negative mutant of beta-arrestin 1 was demonstrated to impair IGF-1R internalization, whereas overexpression of wild-type beta-arrestin 1 or beta-arrestin 2 increases IGF-1R internalization [XREF_BIBR].	reach	p(HGNC:ARRB2)	increases	act(p(HGNC:IGF1R))
e5d57894-ffc1-425c-8bc4-5dc8582a4c70	0.65	24276851	Further work demonstrated that an inhibition of p53 caused ubiquitination and degradation of the IGF-1R, suggesting that p53 and IGF-1R might compete for the same ubiquitin ligase [XREF_BIBR].	reach	p(HGNC:TP53)	increases	p(HGNC:IGF1R, pmod(Ub))
c088abbd-797d-416f-90ca-375046145e5d	1.0	24276851	Further work from the Morrione laboratory described Nedd4 ubiquitination of the IGF-1R as predominantly of multi monoubiquitination type [XREF_BIBR].	reach	p(HGNC:NEDD4)	directlyIncreases	p(HGNC:IGF1R, pmod(Ub))
5f0ff5b4-53ee-4720-8603-a1b9d6e4e6fa	0.65	24276851	Grb10 overexpression increased ligand dependent IGF-1R ubiquitination, receptor internalization, and degradation.	reach	p(HGNC:GRB10)	increases	p(HGNC:IGF1R, pmod(Ub))
e5c1e289-96c7-41ab-812d-edb4ab661116	0.65	24276851	In a cell system, overexpression or depletion of beta-arrestin 1 enhanced and decreased IGF-1R ubiquitination and degradation, respectively.	reach	p(HGNC:ARRB1)	decreases	p(HGNC:IGF1R, pmod(Ub))
0ed8310e-0c66-4814-aeea-20eece92348b	0.86	24276851	Moreover, G protein signaling activated by IGF-1R was demonstrated to be sensitive to beta-arrestin inhibition [XREF_BIBR].	reach	p(HGNC:IGF1R)	increases	act(p(UP:P31281))
f5e09214-1f79-4912-957c-726343c922c9	0.65	24276851	Overall, ligand occupancy of at least some integrins is required for a sustained IGF-1 response [XREF_BIBR], and transmembrane integrin complexes including SHPS1 and IAP modulate IGF-1R signaling through determining SHP2 recruitment, with subsequent effects on cell behavior [XREF_BIBR].	reach	p(HGNC:ALPI)	increases	act(p(HGNC:IGF1R))
9d1ded87-c030-4491-9cf9-098454de83b8	1.0	24276851	The phosphatase PTP1B also negatively regulates the IGF-1R [XREF_BIBR], associating with it in a ligand dependent manner [XREF_BIBR].	reach	p(HGNC:PTPN1)	decreases	act(p(HGNC:IGF1R))
b8746c69-a8d4-42ad-b4f5-49b586d34a90	0.94	24276851	The phosphatase PTP1B also negatively regulates the IGF-1R [XREF_BIBR], associating with it in a ligand dependent manner [XREF_BIBR].	reach	p(FPLX:Phosphatase)	decreases	act(p(HGNC:IGF1R))
0ed8310e-0c66-4814-aeea-20eece92348b	0.86	24276851	Yet, these findings raise another critical question : if IGF-1R and IR can activate G protein signaling, what is the system desensitizing this pathway?	reach	p(HGNC:IGF1R)	increases	act(p(UP:P31281))
5e45cd08-9de9-4a4a-83ae-b3dd456dd791	0.65	24278739	A study was carried out in which IGF-I bioactivity was measured by assaying IGF-1R RTK activation.	sparser	p(FPLX:RTK)	increases	act(p(HGNC:IGF1R))
d9ade97c-718a-4f31-bc99-1e776921545f	0.95	24282611	IR and IGF-IR can activate different downstream signaling pathways such as, Ras/Raf/MEK/ERK; PI3K and Akt and beta-catenin [XREF_BIBR, XREF_BIBR].	reach	p(HGNC:IGF1R)	increases	act(p(HGNC:CTNNB1))
2723ede7-79d2-4605-ae2a-20c1bd71d795	0.86	24282611	We demonstrated that exogenous E-cadherin expression inhibits IR, IGF-IR and ERK 1/2 phosphorylation.	reach	p(HGNC:CDH1)	decreases	p(HGNC:IGF1R, pmod(Ph))
5971a5c5-8582-4c9e-b635-6d6902782310	0.95	24296829	Biochemical analyses of BI 836845 demonstrated high affinity to human IGF-I and IGF-II, resulting in effective inhibition of IGF induced activation of both IGF-IR and IR-A in vitro.	reach	p(UP:P22618)	decreases	act(p(HGNC:IGF1R))
ac2380a9-30e1-4616-a9e9-4f3aebb104b1	1.0	24296829	Biochemical analyses of BI 836845 demonstrated high affinity to human IGF-I and IGF-II, resulting in effective inhibition of IGF-induced activation of both IGF-IR and IR-A in vitro.	sparser	p(UP:P22618)	increases	act(p(HGNC:IGF1R))
3378b1d1-b5c5-4285-9a45-007e6602902a	0.98	24298236	Surprisingly, we found that Wnt3a could trigger a robust and significant activation of IGF-1r, PI3k, and Akt in GCPs (in the absence of IGF-1 or high insulin; Figures XREF_FIG).	reach	p(HGNC:WNT3A)	increases	act(p(HGNC:IGF1R))
a16a45ce-7321-426e-862a-ff9722fab40b	0.65	24298236	These events are critical for the outgrowth of the future axon, together with activation of PI3k by IGF-1r (Shi et al., xref ; Sosa et al., xref ).	sparser	p(HGNC:IGF1R)	increases	act(p(PFAM:PF00454))
3378b1d1-b5c5-4285-9a45-007e6602902a	0.98	24298236	To further investigate the relation between Wnt3a and the IGF-1r and PI3k pathway on the establishment of neuronal polarity, we designed experiments to study the possible mechanism (s) by which Wnt3a stimulates IGF-1r and PI3k.	reach	p(HGNC:WNT3A)	increases	act(p(HGNC:IGF1R))
3378b1d1-b5c5-4285-9a45-007e6602902a	0.98	24298236	We also show that Wnt3a triggered a strong activation of IGF-1r, PI3k, and Akt in developmental Stage 2 neurons and that the presence of activatable IGF-1r and PI3k activation were necessary for Wnt3a polarizing effects.	reach	p(HGNC:WNT3A)	increases	act(p(HGNC:IGF1R))
3378b1d1-b5c5-4285-9a45-007e6602902a	0.98	24298236	We found that Wnt3a significantly activated IGF-1r to a higher degree than the cognate ligand IGF-1 (Figure xref , left).	sparser	p(HGNC:WNT3A)	increases	act(p(HGNC:IGF1R))
3378b1d1-b5c5-4285-9a45-007e6602902a	0.98	24298236	We found that Wnt3a significantly activated IGF-1r to a higher degree than the cognate ligand IGF-1.	reach	p(HGNC:WNT3A)	increases	act(p(HGNC:IGF1R))
eb163a0b-5f69-4c55-b088-bbd1e57c9ffa	0.65	24315827	XREF_BIBR, XREF_BIBR Insulin and IGF signaling have been shown to promote BE and EAC XREF_BIBR, XREF_BIBR Gene expression analyses of EAC samples from viscerally obese subjects with increased total and free levels of IGF1 showed an association between obesity and increased tumor expression of IGF1R.	reach	p(HGNC:IGF1R)	increases	act(p(UP:Q03545))
ce64129d-0fb2-4cc6-8f77-73ac85f6374d	0.86	24315827	XREF_BIBR, XREF_BIBR Insulin and IGF signaling have been shown to promote BE and EAC XREF_BIBR, XREF_BIBR Gene expression analyses of EAC samples from viscerally obese subjects with increased total and free levels of IGF1 showed an association between obesity and increased tumor expression of IGF1R.	reach	p(HGNC:IGF1)	increases	p(HGNC:IGF1R)
88f43a01-5949-43a0-8043-fe2e6d77ffb8	0.94	24322659	Downregulation of mTOR and p70S6K signaling was also reported to suppress the expression of ErbB2 and IGF-1R expression.	reach	p(HGNC:MTOR)	decreases	p(HGNC:IGF1R)
88f43a01-5949-43a0-8043-fe2e6d77ffb8	0.94	24322659	Downregulation of mTOR and p70S6K signaling was also reported to suppress the expression of ErbB2 and IGF-1R expression.	reach	p(HGNC:MTOR)	decreases	p(HGNC:IGF1R)
505ce170-436e-4b1a-9b71-8b3382eafd55	0.86	24322659	Downregulation of mTOR and p70S6K signaling was also reported to suppress the expression of ErbB2 and IGF-1R expression.	reach	p(HGNC:RPS6KB1)	decreases	p(HGNC:IGF1R)
505ce170-436e-4b1a-9b71-8b3382eafd55	0.86	24322659	Downregulation of mTOR and p70S6K signaling was also reported to suppress the expression of ErbB2 and IGF-1R expression.	reach	p(HGNC:RPS6KB1)	decreases	p(HGNC:IGF1R)
c0cdf976-d76b-4747-9497-d056720d461e	0.65	24324885	They affect intracellular phosphorylation, a major conduit of information for cellular responses, and modulate distinct pathways, including those driven by BMP and TGFbeta superfamily members, receptor tyrosine kinases such as ErbB family members, and IGFI receptor, and Toll like receptors [XREF_BIBR].	reach	p(FPLX:BMP)	increases	act(p(HGNC:IGF1R))
73798237-776c-4828-bca3-ffbcdfbd5b9b	0.94	24324885	They affect intracellular phosphorylation, a major conduit of information for cellular responses, and modulate distinct pathways, including those driven by BMP and TGFbeta superfamily members, receptor tyrosine kinases such as ErbB family members, and IGFI receptor, and Toll like receptors [XREF_BIBR].	reach	p(FPLX:TGFB)	increases	act(p(HGNC:IGF1R))
1f187226-27a8-435b-9e8e-c0429826f5ba	0.97	24335340	In addition, adiponectin induces rapid IGF-IR phosphorylation in MCF-7 cells, and the use of ERalpha siRNA prevents this effect.	reach	p(HGNC:ADIPOQ)	increases	p(HGNC:IGF1R, pmod(Ph))
1f187226-27a8-435b-9e8e-c0429826f5ba	0.97	24335340	In addition, adiponectin induces rapid IGF-IR phosphorylation in MCF-7 cells, and the use of ERα siRNA prevents this effect.	sparser	p(HGNC:ADIPOQ)	increases	p(HGNC:IGF1R, pmod(Ph))
