INDRA UUID	Belief	PMID	Evidence	API	Subject	Predicate	Object
69c67fc7-405a-40da-a682-44605602a364	0.95	23624402	To determine whether ATF4 and CHOP can initiate cell death, we examined cell survival after adenovirus mediated delivery of ATF4 and/or CHOP (XREF_SUPPLEMENTARY).	reach	p(HGNC:ATF4)	directlyIncreases	bp(GO:"GO:0008219")
e097dc81-706a-4ccd-9e57-d535f600f989	0.95	23675368	Moreover NLRP3 -/- mice were protected from the adverse metabolic effects elicited by HFD; demonstrated by improved glucose homeostasis, greater insulin induced pAKT activity in VAT, subcutaneous adipose tissue (SAT), liver and muscle.	reach	p(HGNC:INS)	directlyIncreases	act(p(UP:P54644))
ee10d13e-6b36-4b84-9925-ef650bd004dd	0.95	23720337	Recent work has linked the CHOP target ER oxidase 1alpha (ERO1alpha)-induced oxidative stress, the calcium sensing kinase CaMKII, and the ER calcium channel inositol 1,2,5-triphosphate receptor activity to ER stress induced apoptosis.	reach	p(HGNC:DDIT3)	directlyIncreases	act(p(HGNC:ESR1))
fbad71e6-c835-48ec-95f7-c7291379ea64	0.95	23724959	In addition, miR-7 down-regulates EGFR mRNA and protein expression in cancer cell lines (lung, breast, and glioblastoma) and the AKT pathway [XREF_BIBR, XREF_BIBR] inhibiting schwannoma cell growth [XREF_BIBR] and inducing cell cycle arrest and cell death, which suggests a negative regulatory mechanism acting on the MAPK pathway [XREF_BIBR].	reach	p(HGNC:"MIR7-1")	directlyDecreases	act(p(FPLX:AKT))
0755e65a-7681-44e8-a0af-ce15e55fe046	0.99	23772401	In this study, we have demonstrated that LPC specifically promotes NGF induced MAPK and Akt signaling pathways in PC12 cells.	reach	p(HGNC:NGF)	directlyIncreases	act(p(FPLX:ERK))
bdb1c9f1-3aae-4131-9397-3eeaec2e52fc	0.98	23840193	Pref-1 interacts with fibronectin and activates MEK/ERK to induce Sox9 expression, which blocks adipocyte differentiation by binding to the promoter regions of C/EBPβ and C/EBPδ and preventing activation of C/EBPα and PPARγ.	sparser	p(HGNC:DLK1)	directlyIncreases	act(p(FPLX:MEK))
06bd0dfa-24ce-4570-91f4-feea991b6ca4	0.95	23853585	In conclusion, although IL-6 levels are increased in lungs of infected Socs3 fl/fl LysM cre mice, SOCS3 does not impair IL-6 secretion by mycobacteria infected BMM.	reach	p(HGNC:SOCS3)	directlyDecreases	act(p(HGNC:IL6))
46ccb254-c30d-42d1-891d-17303d643d21	1.0	23907460	29 In contrast, induction of the apoptotic pathway by QUE specifically via intrinsic caspase-3 activation in p53 wild-type and mutant cells has been reported.	reach	p(HGNC:CASP3)	directlyIncreases	act(p(HGNC:TP53))
51dd5a26-38f6-4ed6-816a-35ab60dc1fd3	1.0	23937116	Toll interacting protein (TOLLIP) interacts with many types of TLR signaling downstream pathways and potently inhibits the activity of IRAK after TLR activation.	reach	p(HGNC:TOLLIP)	directlyDecreases	act(p(HGNC:IRAK1))
fd8191a7-4762-4760-82ee-85b1429564a8	0.95	23940416	The inhibition of CHOP or JNK alone by either siRNA or inhibitors partially abolished the antiproliferative activity of SF-LY NPs, whereas combinational inhibition of CHOP and JNK significantly rescued the cell death induced by SF-LY NPs (XREF_FIG and C).	reach	p(HGNC:DDIT3)	directlyIncreases	bp(GO:"GO:0008219")
fa2d0182-7d30-4f39-864f-7cd17a0eb20b	0.98	24051401	In order to identify the different ROS involved in GA induced GRP78 induction, several ROS scavengers, such as mannitol (a hydroxyl radical scavenger), superoxide dismutase (SOD, catalyzing the degradation of O 2 -), catalase (catalyzing auto-oxidoreduction of H 2 O 2) and N-acetylcysteine (NAC, the precursor of glutathione), were employed to examine the individual inhibitory effect.	reach	p(HGNC:ROS1)	directlyIncreases	act(p(HGNC:HSPA5))
018c50fb-d378-418b-b20c-0301870c00ab	0.95	24054150	It is well established that NGF deprivation causes apoptosis by activating the transcription factor c-JUN.	reach	p(HGNC:NGF)	directlyIncreases	bp(GO:"GO:0006351")
6549fbd1-6832-4252-9130-823a07ab1a87	0.95	24058335	miR-7 and miR-153 have been found to downregulate synthesis of alpha-synuclein; suppression of the expression of these miRNA in midbrain of PD patients is expected but has not been demonstrated yet.	reach	p(HGNC:"MIR7-1")	directlyDecreases	act(p(HGNC:SNCA))
7a204913-3db0-486e-bf55-7cc3a7fcc489	0.98	24076584	Simultaneously, SOCS3 suppresses Stat dependent signaling of inflammatory cytokines IL-6, [XREF_BIBR] TNF-alpha, and IL-1beta [XREF_BIBR].	reach	p(HGNC:SOCS3)	directlyDecreases	act(p(HGNC:IL1B))
0991ea45-f706-4dc8-bb41-b161314148c3	0.95	24086481	We investigated the role of PI3K and AKT pathway in miR-27a induced apoptosis by targeting PIK3CD and found that specific transient miR-27a expression reduced expression of PIK3CD, p-AKT, Bcl-2 and NF-kappaB in accordance with the results in damaged cells.	reach	p(FPLX:AKT)	directlyIncreases	bp(GO:"GO:0006915")
6549fbd1-6832-4252-9130-823a07ab1a87	0.95	24133413	In addition, miR-7 suppresses SNCA mediated cytotoxicity in neuronal cell models.	reach	p(HGNC:"MIR7-1")	directlyDecreases	act(p(HGNC:SNCA))
40d279b2-9c40-483b-8e4e-106c763ded54	0.99	24142645	The pro apoptotic transcription factor C/EBP homologous protein (CHOP)/GADD153, which suppresses the transcription of Bcl-2, can also be induced by a combination of the PERK and ATF4 and ATF6 pathways.	reach	p(HGNC:ATF4)	directlyIncreases	act(p(HGNC:DDIT3))
ee10d13e-6b36-4b84-9925-ef650bd004dd	0.95	24142645	XREF_BIBR study, cleaved caspase 12 activates caspase 3 to trigger apoptosis, and CHOP can directly induce ER stress associated apoptosis.	reach	p(HGNC:DDIT3)	directlyIncreases	act(p(HGNC:ESR1))
d58da677-6b7d-40bc-a7ba-083b03da81a7	0.99	24150286	We therefore hypothesized that PP2A inhibition would enhance insulin stimulated Akt activity and decrease glucose production.	reach	p(HGNC:INS)	directlyIncreases	act(p(FPLX:AKT))
7a204913-3db0-486e-bf55-7cc3a7fcc489	0.98	24176948	13 SOCS-3 can inhibit not only IL-1beta- and IFN-gamma-induced apoptosis but also NO production through a direct interaction with JAK in INS-1 cells and primary beta cells.	reach	p(HGNC:SOCS3)	directlyDecreases	act(p(HGNC:IL1B))
7a204913-3db0-486e-bf55-7cc3a7fcc489	0.98	24176948	XREF_BIBR, XREF_BIBR Moreover, SOCS-3 also inhibits IL-1beta signaling and gene regulation, at least in part, through inhibition of NF-kappaB signaling.	reach	p(HGNC:SOCS3)	directlyDecreases	act(p(HGNC:IL1B))
46ccb254-c30d-42d1-891d-17303d643d21	1.0	24236158	In contrast, SAHA increased expression of Caspase-3, p21 and p53 mRNA, and upregulated acetyl-Histones H3 and H4, Caspase-8, and p53 proteins.	reach	p(HGNC:CASP3)	directlyIncreases	act(p(HGNC:TP53))
7a204913-3db0-486e-bf55-7cc3a7fcc489	0.98	24238405	Although SOCS3 was reported to reduce the anabolic action of insulin like growth factor 1, SOCS3 overexpression in bovine chondrocytes decreased the production of IL-1beta or lipopolysaccharide (LPS)-induced nitric oxide [XREF_BIBR, XREF_BIBR].	reach	p(HGNC:SOCS3)	directlyDecreases	act(p(HGNC:IL1B))
72000a1a-331a-4cd0-b932-fc0dac5bb4d9	0.95	24265774	As NF-kappaB is a major contributor of inflammation following an insult to brain, understanding the factors responsible for its induction helps in controlling its activity XREF_BIBR.	reach	p(FPLX:NFkappaB)	directlyIncreases	bp(GO:"GO:0006954")
920a4f0a-c035-4346-96ce-2d79dab40db5	1.0	24275652	We conclude that CD14 has a critical role in mediating TLR4 signaling through IRF3 in resident corneal epithelial cells and macrophages and thereby modulates TLR4 cell surface activation of the MyD88/NF-kappaB/AP -1 pathway and production of CXC chemokines and neutrophil infiltration to infected tissues.	reach	p(HGNC:CD14)	directlyIncreases	act(p(HGNC:TLR4))
12fc128d-91e3-4acd-985a-ebb192b3a6e2	0.99	24303065	Importantly, Rallabhandi and colleagues did not show MD2 dependent TLR4 activation with intact RSV.	sparser	p(HGNC:LY96)	directlyIncreases	act(p(HGNC:TLR4))
0991ea45-f706-4dc8-bb41-b161314148c3	0.95	24304591	PEITC also can depress pro survival signaling pathways of NF-kappaB and PI3K and Akt [XREF_BIBR], as PEITC inhibits IKK, IkappaB and Akt phosphorylation leading to inhibit cell proliferation and apoptosis.	reach	p(FPLX:AKT)	directlyIncreases	bp(GO:"GO:0006915")
e097dc81-706a-4ccd-9e57-d535f600f989	0.95	24319696	Pyruvate oxidation went up (XREF_FIG) and so did insulin stimulated pAkt and GLUT4 (XREF_FIG).	reach	p(HGNC:INS)	directlyIncreases	act(p(UP:P54644))
01b609ef-49a5-45f8-99a1-a5d20665488c	0.86	24331705	Using results from the chimeric mouse studies, we also evaluated the effect of macrophages on inflammation over a three-week experiment for chimeric mice treated with buffer (Ch) or diphtheria toxin (Ch + DT), as well as normal C57BL/6 mice treated with buffer (C57BL/6) or diphtheria toxin (C57BL/6 + DT).	reach	p(PFAM:PF00307)	directlyIncreases	bp(GO:"GO:0006954")
c57d5a35-956b-4820-8e96-11b924736350	0.86	24412542	Replicating RNA viruses generate small amounts of dsRNA that are detected by cytoplasmic helicases which signal TBK1 and IKKepsilon complexes to activate NF-kappaB and cellular IFN response factors (IRFs3/5/7).	reach	complex(p(HGNC:IKBKE), p(HGNC:TBK1))	directlyIncreases	act(p(FPLX:NFkappaB))
c6d4aeed-e612-44c2-a648-40d5c509b402	0.95	24416274	These results further confirmed that MMP3 interacts with NFkappaB via its C-terminal hinge and hemopexin like domain and activates NFkappaB upon DENV infection, thereby exerts an antiviral effect by promoting the NFkappaB directed cytokine production.	reach	p(FPLX:NFkappaB)	directlyIncreases	bp(GO:"GO:0001816")
623eaef0-1c13-478b-9d18-bb5aecb85570	1.0	24428908	As shown in Figure XREF_FIG C, BENC-511 suppressed AKT activation raised by both IGF-1 and IL-6 within 2 or 4 hours.	reach	p(HGNC:IGF1)	directlyIncreases	act(p(FPLX:AKT))
6651b919-e95e-4e34-b29a-c55dc6677fb6	0.95	24438088	Moreover, activation of both pIGF-1R and pAkt by IGF-1 was downregulated by glucosamine.	reach	p(HGNC:IGF1)	directlyIncreases	act(p(UP:P54644))
ee10d13e-6b36-4b84-9925-ef650bd004dd	0.95	24525736	CHOP may induce cell death by promoting protein synthesis and oxidation in the stressed ER.	reach	p(HGNC:DDIT3)	directlyIncreases	act(p(HGNC:ESR1))
716cc167-a897-4a68-acd0-4134b89a2790	0.95	24527073	Downregulation of GRP78 upregulates CHOP and the proapoptotic factor Bax, inhibiting the expression of the antiapoptotic factor Bcl-2, thus, resulting in the inhibition of cell growth and proliferation.	reach	p(HGNC:HSPA5)	directlyIncreases	act(p(HGNC:DDIT3))
018c50fb-d378-418b-b20c-0301870c00ab	0.95	24559646	Cell differentiation was induced with nerve growth factor (NGF) in an early transient stimulation that induced an extracellular signal regulated kinase (ERK) - and transcription dependent latent process, and a second sustained NGF stimulation driving the fast neurite extension process by ERK- and PI3K dependent activities (XREF_SUPPLEMENTARY).	reach	p(HGNC:NGF)	directlyIncreases	bp(GO:"GO:0006351")
6549fbd1-6832-4252-9130-823a07ab1a87	0.95	24559646	In cell culture or in mice, miR-7 and miR-153 downregulated alpha-Synuclein, a protein associated with PD, miR-433 inhibited translation of the DA neuron associated mitogen FGF20 in vitro, miR-133b was a regulator of midbrain DA cell development in mice by targeting the transcriptional activator Pitx3, and miR-34b/c might affect mitochondrial function through an indirect mechanism that could include Parkin and DJ1.	reach	p(HGNC:"MIR7-1")	directlyDecreases	act(p(HGNC:SNCA))
1cbb5c6a-9977-4e0b-8258-3d2456ae81ba	0.65	24559646	Other examples include miR-470, -669 b, and -681, which were recently identified as potential suppressors of IGF-1R and AKT in the hippocampus of aged Ames dwarf and growth hormone receptor knock out mice, and miR-7 and miR-98, which inhibit IGF-1 and AKT signaling by targeting IRS-1 in glioblastoma or N2A cells, respectively.	reach	p(HGNC:"MIR7-1")	directlyDecreases	act(p(HGNC:IGF1))
4ef018d6-f006-4812-807a-f45765c51ae4	0.86	24559646	miR-126 is upregulated and can be associated with dysregulated IGF-1 and PI3K signaling in PD DA neurons.	reach	p(HGNC:IGF1)	directlyIncreases	bp(MESH:D010300)
840e5f0e-ec8e-4eb9-81cb-b619edb48caf	0.95	24559646	miR-126 is upregulated and can be associated with dysregulated IGF-1 and PI3K signaling in PD DA neurons.	reach	p(FPLX:PI3K)	directlyIncreases	bp(MESH:D010300)
a6f8e61d-9758-4de0-ad6e-9ae0e93491f0	0.95	24580770	Moreover, topical RV-D1 may be more beneficial than other current anti-inflammatory agents for ocular surface inflammation, which are limited by their undesired long term side effects.	reach	p(PFAM:PF12252)	directlyDecreases	bp(GO:"GO:0006954")
775f864e-0093-4adc-87f9-d77148273465	1.0	24648009	Here we show that IGF-1 promotes interaction of IRS-1 with ADAM10 and prevents the destabilizing impact of TNF-alpha on neuronal processes.	reach	p(HGNC:IGF1)	directlyIncreases	act(p(HGNC:IRS1))
efc0f64c-a37a-4cf4-9c89-049ff1b9d7ad	0.95	24649299	The aim of this review was to summarize our current understanding regarding the mechanisms of ER stress response by which cisplatin induces cell death and the basis for cisplatin resistance.	reach	bp(GO:"GO:0006950")	directlyIncreases	bp(GO:"GO:0008219")
72000a1a-331a-4cd0-b932-fc0dac5bb4d9	0.95	24658543	They bind their ligands, then cause activation of the transcription factors, NF-kappaB and activator protein-1 (AP-1), stimulating the expression of inflammation related genes XREF_BIBR, XREF_BIBR, thus leading to bulk release of harmful cytokines and hippocampal injury.	reach	p(FPLX:NFkappaB)	directlyIncreases	bp(GO:"GO:0006954")
0755e65a-7681-44e8-a0af-ce15e55fe046	0.99	24667984	Furthermore, lovastatin, an inhibitor of Ras, blocked the NGF-induced activation of ERK1/2 and neurite outgrowth xref , xref .	sparser	p(HGNC:NGF)	directlyIncreases	act(p(FPLX:ERK))
c97a3b8b-eddb-4255-8abf-e28ef34d4cf0	0.99	24703913	PI3Kgamma activates Akt and PKB after GPCR activation, leading to pathological hypertrophy.	reach	p(HGNC:PIK3CG)	directlyIncreases	act(p(FPLX:AKT))
40d279b2-9c40-483b-8e4e-106c763ded54	0.99	24718591	Activated ATF4 and ATF6 can activate CHOP, a specially pro-apoptosis molecular of ER stress, which is also a downstream target of XBP-1 xref .	sparser	p(HGNC:ATF4)	directlyIncreases	act(p(HGNC:DDIT3))
d58da677-6b7d-40bc-a7ba-083b03da81a7	0.99	24735980	In parallel, the activation of PI3K/Akt/mTOR is reported to cause insulin receptor substrate 1 (IRS1) inhibition, disabling normal activation of PI3K and Akt by insulin, IGF-1 and other growth factors.	reach	p(HGNC:INS)	directlyIncreases	act(p(FPLX:AKT))
716cc167-a897-4a68-acd0-4134b89a2790	0.95	24795528	The observed up-regulation of CHOP, TRB3 and GRP78, the main ER stress markers, in MG63 cells supported the involvement of ER stress in WIN induced vacuolization which was also confirmed by the loss of vacuolar structures observed both in CHOP silenced WIN treated cells and in cells co-treated with WIN and BAPTA-AM, a chelator of intracellular calcium.	reach	p(HGNC:HSPA5)	directlyIncreases	act(p(HGNC:DDIT3))
3f9b72b1-85a2-4895-97fd-f3ee843f4860	0.95	24808494	IGF-I stimulated glucose transport and cell proliferation via the cell surface IGF-I receptor (IGFIR) and, downstream of the receptor, by the phosphatidylinositol 3-kinase signal transduction pathway.	reach	p(HGNC:IGF1)	directlyIncreases	bp(GO:"GO:0008283")
51e70dc9-716d-467e-962f-eaf8aaa06ff0	0.95	24823879	IMD-0354, an inhibitor of NF-kappaB, inhibits phosphorylation of IkappaBalpha and release of NF-kappaB proteins, and thus induces breast CSC apoptosis [XREF_BIBR].	reach	p(FPLX:NFkappaB)	directlyIncreases	bp(GO:"GO:0006915")
73461c97-a89b-40ad-be13-3d7f30e4ea6f	0.98	24831346	MiR-146a also targets IL-1 receptor associated kinase 1 (IRAK1) and TNF receptor associated factor 6 (TRAF6), and derepression of IRAK1 and TRAF6 increase activation of NFkappaB.	reach	p(HGNC:IRAK1)	directlyIncreases	act(p(FPLX:NFkappaB))
cf39b25c-ca63-4355-924a-043483d3d5af	0.95	24837502	This was observed due to the high caspase mediated cell death as a control mechanism of antigen independent expansion by cord blood RTEs [XREF_BIBR].	reach	p(FPLX:Caspase)	directlyIncreases	bp(GO:"GO:0008219")
6549fbd1-6832-4252-9130-823a07ab1a87	0.95	24868395	XREF_BIBR The down-regulation of alpha-synuclein by miR-7 protects cells from oxidative damage, and 1-methyl-4-phenyl-1,2,3,6 tetrahydropyri-dinium (MPTP)-induced Parkinson mice have reduced miR-7 levels.	reach	p(HGNC:"MIR7-1")	directlyDecreases	act(p(HGNC:SNCA))
6651b919-e95e-4e34-b29a-c55dc6677fb6	0.95	24882635	17b-estradiol treatment in vivo results in a dose dependent activation of ERK and Akt and has a synergistic effect on IGF-1 mediated activation of the pAkt and PKB pathway.	reach	p(HGNC:IGF1)	directlyIncreases	act(p(UP:P54644))
cf39b25c-ca63-4355-924a-043483d3d5af	0.95	24995293	Liposomal curcumin initiated the caspase cascade that led to apoptotic cell death in vitro.	reach	p(FPLX:Caspase)	directlyIncreases	bp(GO:"GO:0008219")
c071ed43-4f92-4778-ada7-ec6542768122	0.95	25023940	Overall, our data suggest a new mechanism for the PL induced cell death in which ROS mediates CHOP activation, and combination treatment with PL and TRAIL could be a potential strategy for breast cancer therapy.	reach	p(HGNC:ROS1)	directlyIncreases	act(p(HGNC:DDIT3))
4d0054ac-5799-4ccf-9361-26f88691d77a	0.95	25035811	Insulin and IGF -1 resistance typically reduces Akt [XREF_BIBR, XREF_BIBR, XREF_BIBR, XREF_BIBR - XREF_BIBR], and increases GSK-3beta [XREF_BIBR, XREF_BIBR, XREF_BIBR, XREF_BIBR] activity.	reach	p(HGNC:IGF1)	directlyIncreases	act(p(HGNC:GSK3B))
4d0054ac-5799-4ccf-9361-26f88691d77a	0.95	25035811	Since insulin and IGF -1 networks cross-talk with Wnt via GSK-3beta [XREF_BIBR, XREF_BIBR, XREF_BIBR, XREF_BIBR], increased GSK-3beta activity caused by insulin and IGF -1 resistance could have further impaired Wnt signaling in juvenile cerebella.	reach	p(HGNC:IGF1)	directlyIncreases	act(p(HGNC:GSK3B))
12fc128d-91e3-4acd-985a-ebb192b3a6e2	0.99	25036103	ARPE19 cells lack expression of MD-2 and CD14, two key components needed for LPS to activate TLR4 (data not shown).	reach	p(HGNC:LY96)	directlyIncreases	act(p(HGNC:TLR4))
9264c3da-0592-425a-80b8-039b4e8e272b	0.86	25036103	ATF4 which is known to be also activated by TLR4 XREF_BIBR and is known to mediate CHOP expression XREF_BIBR, may be a possible mediator the 7KCh induced cell death pathway.	reach	p(HGNC:TLR4)	directlyIncreases	act(p(HGNC:ATF4))
21f34343-4d1f-4f2a-97f2-dcbe4704a698	0.86	25036103	Amlexanox, a IKKepsilon and TBK1 inhibitor XREF_BIBR did not attenuate the inflammatory response but potentiated it instead.	reach	p(HGNC:IKBKE)	directlyDecreases	bp(GO:"GO:0006954")
be78fa82-eacd-4572-bb3f-ea75d398e447	0.65	25036103	However, overexpression of TRAF1 (a TRIF inhibitor) decreased the induction of IL-1beta, IL-6, IL-8 and CHOP (XREF_TABLE, XREF_FIG).	reach	p(HGNC:TRAF1)	directlyDecreases	act(p(HGNC:CXCL8))
834e4d9e-35c7-4b48-91f9-36289efce4b5	0.65	25036103	However, overexpression of TRAF1 (a TRIF inhibitor) decreased the induction of IL-1beta, IL-6, IL-8 and CHOP (XREF_TABLE, XREF_FIG).	reach	p(HGNC:TRAF1)	directlyDecreases	act(p(HGNC:DDIT3))
46cae2a7-4c9d-4c5a-b6fd-8440f2809b69	0.65	25036103	However, overexpression of TRAF1 (a TRIF inhibitor) decreased the induction of IL-1beta, IL-6, IL-8 and CHOP (XREF_TABLE, XREF_FIG).	reach	p(HGNC:TRAF1)	directlyDecreases	act(p(HGNC:IL1B))
23ccecb1-9f1a-4d74-aa4b-2ecd9e817448	0.65	25036103	However, overexpression of TRAF1 (a TRIF inhibitor) decreased the induction of IL-1beta, IL-6, IL-8 and CHOP (XREF_TABLE, XREF_FIG).	reach	p(HGNC:TRAF1)	directlyDecreases	act(p(HGNC:IL6))
0221e1d5-71ae-4d51-851d-85133aab51d9	0.95	25036103	Inhibition TRIF and TRAM side by targeting the RIP1 kinase and IKKepsilon and TBK1 complex enhanced the 7KCh induced inflammation (XREF_FIG a, b).	reach	p(HGNC:TICAM1)	directlyDecreases	bp(GO:"GO:0006954")
d6caf1c0-1d9a-4b43-8054-b4523a3c99e4	0.65	25036103	Inhibition TRIF and TRAM side by targeting the RIP1 kinase and IKKepsilon and TBK1 complex enhanced the 7KCh induced inflammation (XREF_FIG a, b).	reach	p(HGNC:TRAM1)	directlyDecreases	bp(GO:"GO:0006954")
a6f8e61d-9758-4de0-ad6e-9ae0e93491f0	0.95	25036103	Inhibition TRIF and TRAM side by targeting the RIP1 kinase and IKKepsilon and TBK1 complex enhanced the 7KCh induced inflammation (XREF_FIG a, b).	reach	p(PFAM:PF12252)	directlyDecreases	bp(GO:"GO:0006954")
50bf56c8-9dd0-4cfe-b0fb-66e96c3b8b91	0.86	25036103	Inhibition of CK2 with the specific inhibitor 4, 5, 6, 7-tetrabromobenzotriazole (TBB) XREF_BIBR did not suppress the 7KCh induced inflammation (XREF_FIG).	reach	p(FPLX:CK2)	directlyIncreases	bp(GO:"GO:0006954")
825ba291-52d1-4acb-8ae1-1ffd4e751dbd	0.65	25036103	MKP2 is known to dephosphorylate various activated kinases downstream of multiple inflammatory pathways XREF_BIBR, XREF_BIBR and thus attenuating the inflammatory response.	reach	p(HGNC:DUSP4)	directlyDecreases	bp(GO:"GO:0006954")
7a204913-3db0-486e-bf55-7cc3a7fcc489	0.98	25036103	Overexpression of SOCS3 also causes significant suppression of IL-1beta and IL-6 (XREF_FIG).	reach	p(HGNC:SOCS3)	directlyDecreases	act(p(HGNC:IL1B))
59e4b84b-c1c9-494b-8c48-9ab41d78affd	1.0	25036103	TOLLIP inhibits the activation of IRAK1 by IRAK 4.	sparser	p(HGNC:IRAK1)	directlyIncreases	act(p(HGNC:IRAK1))
adb6555d-fc3d-46de-a8da-8c557580958a	0.95	25036103	TOLLIP inhibits the activation of IRAK1 by IRAK 4.	reach	p(HGNC:IRAK4)	directlyDecreases	act(p(HGNC:IRAK1))
51dd5a26-38f6-4ed6-816a-35ab60dc1fd3	1.0	25036103	TOLLIP inhibits the activation of IRAK1 by IRAK 4.	reach	p(HGNC:TOLLIP)	directlyDecreases	act(p(HGNC:IRAK1))
1c182227-a6dc-4107-a2b9-7cba9bd62c32	0.65	25036103	The SOCS1 induction was minor as compared with SOCS2 and 3 (XREF_FIG, see Y-axis).7 KCh treatment did not cause an increase in SOCS2 levels, but the SOCS2 overexpressing virus increased the SOCS2 mRNA by 6000-fold (XREF_FIG).	reach	p(PFAM:PF16944)	directlyIncreases	p(HGNC:SOCS2)
7a204913-3db0-486e-bf55-7cc3a7fcc489	0.98	25036103	The SOCS2 overexpression caused a statistically significant decrease in all of the inflammatory markers (XREF_FIG) while overexpression of SOCS3 only decreased IL-1beta and IL-6 (XREF_FIG).	reach	p(HGNC:SOCS3)	directlyDecreases	act(p(HGNC:IL1B))
c57d5a35-956b-4820-8e96-11b924736350	0.86	25036103	The TRIF and TRAM signaling activates the receptor interacting protein 1 kinase (RIP1) which phosphorylates the IKKepsilon and TBK1 complex which then phosphorylates ikappaB and activates the NFkappaB complex XREF_BIBR.	reach	complex(p(HGNC:IKBKE), p(HGNC:TBK1))	directlyIncreases	act(p(FPLX:NFkappaB))
c795df0e-885c-42b3-8378-8fe55efc0c70	0.88	25036103	The TRIF and TRAM signaling activates the receptor interacting protein 1 kinase (RIP1) which phosphorylates the IKKepsilon and TBK1 complex which then phosphorylates ikappaB and activates the NFkappaB complex XREF_BIBR.	reach	p(HGNC:RIPK1)	directlyIncreases	p(HGNC:IKBKE, pmod(Ph))
a3611322-6782-4e22-b691-3fdef632d842	0.88	25036103	The TRIF and TRAM signaling activates the receptor interacting protein 1 kinase (RIP1) which phosphorylates the IKKepsilon and TBK1 complex which then phosphorylates ikappaB and activates the NFkappaB complex XREF_BIBR.	reach	p(HGNC:RIPK1)	directlyIncreases	p(HGNC:TBK1, pmod(Ph))
ccdfbb5d-57c9-4937-aa30-869df19bf087	0.65	25036103	The TRIF/TRAM signaling activates the receptor interacting protein 1 kinase (RIP1) which phosphorylates the IKKε/TBK1 complex which then phosphorylates iκB and activates the NFκB complex xref .	sparser	p(HGNC:IKBKE)	directlyIncreases	p(HGNC:BPIFA4P, pmod(Ph))
c795df0e-885c-42b3-8378-8fe55efc0c70	0.88	25036103	The TRIF/TRAM signaling activates the receptor interacting protein 1 kinase (RIP1) which phosphorylates the IKKε/TBK1 complex which then phosphorylates iκB and activates the NFκB complex xref .	sparser	p(HGNC:RIPK1)	directlyIncreases	p(HGNC:IKBKE, pmod(Ph))
a3611322-6782-4e22-b691-3fdef632d842	0.88	25036103	The TRIF/TRAM signaling activates the receptor interacting protein 1 kinase (RIP1) which phosphorylates the IKKε/TBK1 complex which then phosphorylates iκB and activates the NFκB complex xref .	sparser	p(HGNC:RIPK1)	directlyIncreases	p(HGNC:TBK1, pmod(Ph))
fad90a50-0b3a-4321-aacf-d188ef6b889f	0.65	25036103	The TRIF/TRAM signaling activates the receptor interacting protein 1 kinase (RIP1) which phosphorylates the IKKε/TBK1 complex which then phosphorylates iκB and activates the NFκB complex xref .	sparser	p(HGNC:TBK1)	directlyIncreases	p(HGNC:BPIFA4P, pmod(Ph))
c343ab9c-c029-46b1-b954-02295b40cf6d	0.65	25036103	The siRNA knockdown of CHOP did cause a 60% decrease IL-6 induction (XREF_FIG).	reach	p(HGNC:DDIT3)	directlyDecreases	act(p(HGNC:IL6))
12f5f48b-9f0e-4905-a6ba-5800bde4b7b1	0.86	25036103	We have also previously shown that Ch causes no inflammation or angiogenesis in vivo using our anterior chamber rat model (9).	reach	p(PFAM:PF00307)	directlyIncreases	bp(GO:"GO:0001525")
01b609ef-49a5-45f8-99a1-a5d20665488c	0.86	25036103	We have also previously shown that Ch causes no inflammation or angiogenesis in vivo using our anterior chamber rat model (9).	reach	p(PFAM:PF00307)	directlyIncreases	bp(GO:"GO:0006954")
d58da677-6b7d-40bc-a7ba-083b03da81a7	0.99	25043058	Consistent with the hepatic and peripheral insulin sensitizing effects of rFGF1, insulin stimulated AKT signaling was enhanced in both the liver and muscle of chronic rFGF1 treated DIO mice (XREF_FIG).	reach	p(HGNC:INS)	directlyIncreases	act(p(FPLX:AKT))
697a8013-0350-4626-a5db-6228b907506c	0.99	25056803	Furthermore, NLRP3 deficiency in APP transgenic mice decreased Abeta plaque load, suggesting a prominent role of NLRP3 in the pathogenesis of AD and a potential target for therapeutic intervention [XREF_BIBR].	reach	p(HGNC:APP)	directlyDecreases	act(p(HGNC:APP))
f5fc46a8-a98a-4bd1-9930-0f3564842809	0.95	25061609	Since ER stress and ER induced cell death play a nonredundant role in the pathogenesis of atherosclerosis and diabetic macrovascular complications, pharmaceutical targeting of ER stress components and pathways may be beneficial in the treatment and prevention of cardiovascular pathology.	reach	p(HGNC:ESR1)	directlyIncreases	bp(GO:"GO:0008219")
6651b919-e95e-4e34-b29a-c55dc6677fb6	0.95	25062088	Our earlier studies demonstrated that IGF-1 increases the risk for breast cancer and contributes to poor outcome in cancer patients XREF_BIBR and pAkt is associated with poor clinical outcome in breast cancer patients XREF_BIBR.	reach	p(HGNC:IGF1)	directlyIncreases	act(p(UP:P54644))
