INDRA UUID	Belief	PMID	Evidence	API	Subject	Predicate	Object			Checked	Correct	Change	Annotation
9478abe2-ef59-464f-b1bb-0e534ffb7ea4	0.95	22652453	"Expression of IRS2 changed the localization of IRS1 causing IRS1 to be mainly expressed in the nucleus, where Annexin A2 was also expressed."	reach	p(HGNC:IRS2)	increases	act(p(HGNC:IRS1))						
c1b09495-0a05-4963-9647-12d1f8df2a7a	0.92	22652453	"For example, in human prostate cancer cells the serine phosphorylation of IRS1 inhibited its tyrosine phosphorylation and promoted cell adhesion while decreasing cell motility because of enhanced interactions with alpha5beta1 integrins [XREF_BIBR]."	reach	p(HGNC:IRS1)	increases	"bp(GO:""GO:0007155"")"						
cfb65a2b-8ece-4537-b59b-07c5059b166a	0.86	22652453	"For example, in human prostate cancer cells the serine phosphorylation of IRS1 inhibited its tyrosine phosphorylation and promoted cell adhesion while decreasing cell motility because of enhanced interactions with alpha5beta1 integrins [XREF_BIBR]."	reach	p(HGNC:IRS1)	decreases	"bp(GO:""GO:0007155"")"						
9478abe2-ef59-464f-b1bb-0e534ffb7ea4	0.95	22652453	"In our studies, co expression of IRS2 caused the localization of IRS1 to become primarily nuclear rather than cytoplasmic and reduced the IRS 1 mediated sensitivity to chemotherapy."	reach	p(HGNC:IRS2)	increases	act(p(HGNC:IRS1))						
1996e747-c2d6-4474-be15-0428c6dab51f	0.86	22652453	Insulin receptor substrate 1 expression enhances the sensitivity of 32D cells to chemotherapy induced cell death.	reach	p(HGNC:IRS1)	increases	"bp(GO:""GO:0008219"")"						
9478abe2-ef59-464f-b1bb-0e534ffb7ea4	0.95	22652453	These results suggest that expression of IRS2 modulates the effect of IRS1 on sensitivity to chemotherapy.	reach	p(HGNC:IRS2)	increases	act(p(HGNC:IRS1))						
32c7f3ea-96a6-497e-8b43-1704a4428d89	0.86	22652453	"We found that IRS1 expression enhanced the sensitivity of 32D cells to chemotherapy induced death, while IRS2 expression did not."	reach	p(HGNC:IRS1)	increases	"bp(GO:""GO:0008219"")"						
2dbe58a8-4383-4439-9a01-bee1c6af28df	0.95	22652453	"We found that expression of IRS1, in contrast to IRS2, enhanced the sensitivity of 32D cells to chemotherapy induced apoptosis."	reach	p(HGNC:IRS1)	increases	"bp(GO:""GO:0006915"")"						
be67966d-0715-459c-90d0-3d387a6a34cb	0.65	22652453	"We obtained a double expressing clone that showed modest basal phosphorylation of both IRS1 and IRS2; the tyrosine phosphorylation of both IRS1 and IRS2 was increased in response to IL-4 while IL-3, supplied as 5% WEHI-3B supernatant, predominantly induced the tyrosine phosphorylation of IRS1 (XREF_FIG)."	reach	p(HGNC:IL3)	increases	"p(HGNC:IRS1, pmod(Ph, Tyr))"						
3902b0d2-8765-4307-8125-fcb913a161f3	0.95	22652453	"When examining the effects of the expression of both IRS1 and IRS2 on chemotherapy induced cell death, we found that 32D cells expressing both IRS1 and IRS2 were less sensitive to chemotherapy induced death suggesting that the presence of IRS2 abrogates the IRS1 effect."	reach	p(HGNC:IRS2)	decreases	act(p(HGNC:IRS1))						
f390922a-ff44-4e07-8d9b-7882da6b5590	0.65	22654802	"The p85alpha homodimers can bind and sequester IRS-1, thereby preventing the activation of the PI3K."	reach	"complex(p(HGNC:IRS1), p(HGNC:PIK3R1))"	decreases	act(p(FPLX:PI3K))						
c883b649-6b78-4841-bdc6-6ced768d5a15	0.95	22654833	This specific signaling pattern appears to involve a preferential activation of IRS-2 rather than IRS-1 and a reduction in the activation of negative feedbacks.	reach	p(HGNC:IRS1)	increases	act(p(HGNC:IRS2))						
e43bf965-8689-41e0-813e-a7f6b073d61b	0.65	22654913	"ASK1 has been shown to negatively regulate insulin receptor substrate-1 (IRS-1), a key mediator in insulin signaling, through JNK mediated IRS-1 phosphorylation [XREF_BIBR]."	reach	p(HGNC:MAP3K5)	decreases	act(p(HGNC:IRS1))						
9b6fa106-639d-4b32-aac7-cb381beea226	0.95	22659450	"Studies on ROS signaling demonstrated that ROS activates SHP-1 and SHP-2, ERK1/2, IRS-1, PI3K, AKT and STAT3 signaling pathways."	reach	p(HGNC:ROS1)	increases	act(p(HGNC:IRS1))						
430dcb55-4094-4251-8e9d-e76931e9c4fd	0.86	22664743	"Furthermore, we found that knockdown of IRS-1 expression enhanced cell invasive potency and induced EMT in parallel with upregulation of miR-9 expression."	reach	p(HGNC:IRS1)	decreases	"bp(GO:""GO:0001837"")"						
fa23d79a-feea-4fc6-b313-264b70253af1	0.95	22664743	We propose that IRS-1 suppresses metastasis of head and neck cancer possibly through miR-9.	reach	p(HGNC:IRS1)	decreases	bp(MESH:D009362)						
55211ab9-da33-4eda-8208-35bfb9747ced	0.99	22675572	"HCV infection promotes insulin resistance, mainly through increased tumor necrosis factor alpha (TNF-alpha), which inhibit insulin receptor and IRS-1 (insulin receptor substrate) tyrosine phosphorylation XREF_BIBR, XREF_BIBR."	reach	p(HGNC:TNF)	decreases	act(p(HGNC:IRS1))						
60a481be-0a9d-4f7f-a7b5-9275f1993a47	0.95	22682633	"IRS-1-deficient osteoblasts from these mice revealed that IRS-1 deficiency reduces cell proliferation and differentiation in response to IGF-I and can not support osteoclastogenesis, leading to low-turnover osteopenia."	reach	p(HGNC:IRS1)	decreases	"bp(GO:""GO:0008283"")"						
0e56f224-3dd2-42f2-ac3a-f77c33168fd3	0.95	22682633	"IRS-1-deficient osteoblasts from these mice revealed that IRS-1 deficiency reduces cell proliferation and differentiation in response to IGF-I and can not support osteoclastogenesis, leading to low-turnover osteopenia."	reach	p(HGNC:IRS1)	decreases	"bp(GO:""GO:0030154"")"						
c217f430-039d-4395-b3cb-a081a0016eee	0.95	22684034	"In human umbilical venous endothelial cells (HUVECs), Ang II increases phosphorylation at Ser 312 and Ser 616 of IRS-1 by JNK and ERK1/2, respectively."	reach	p(HGNC:AGT)	increases	"p(HGNC:IRS1, pmod(Ph, Ser, 312))"						
c217f430-039d-4395-b3cb-a081a0016eee	0.95	22684034	"In human umbilical venous endothelial cells (HUVECs), Ang II increases phosphorylation at Ser 312 and Ser 616 of IRS-1 by JNK and ERK1/2, respectively."	sparser	p(HGNC:AGT)	increases	"p(HGNC:IRS1, pmod(Ph, Ser, 312))"						
2925c323-862f-4e0b-a135-2f4f00857b9e	0.95	22684034	"In human umbilical venous endothelial cells (HUVECs), Ang II increases phosphorylation at Ser 312 and Ser 616 of IRS-1 by JNK and ERK1/2, respectively."	reach	p(HGNC:AGT)	increases	"p(HGNC:IRS1, pmod(Ph, Ser, 616))"						
2925c323-862f-4e0b-a135-2f4f00857b9e	0.95	22684034	"In human umbilical venous endothelial cells (HUVECs), Ang II increases phosphorylation at Ser 312 and Ser 616 of IRS-1 by JNK and ERK1/2, respectively."	sparser	p(HGNC:AGT)	increases	"p(HGNC:IRS1, pmod(Ph, Ser, 616))"						
45890b53-902e-4f6f-9135-82f3f63a68b9	0.86	22688332	Central nesfatin-1 significantly increased Tyr phosphorylation of InsR and IRS-1 in the liver of both SD and HFD rats (both P < 0.05) (XREF_FIG).	reach	p(HGNC:NUCB2)	increases	"p(HGNC:IRS1, pmod(Ph, Tyr))"						
45890b53-902e-4f6f-9135-82f3f63a68b9	0.86	22688332	We found that central nesfatin-1 significantly augmented InsR and IRS-1 tyrosine phosphorylation.	reach	p(HGNC:NUCB2)	increases	"p(HGNC:IRS1, pmod(Ph, Tyr))"						
8afdf1bb-346c-4121-aa62-f97914ac9b61	0.95	22691241	"Both IL-6 and TNF may inhibit the transcription of IRS-1 and glucose transporter (GLUT) -4 genes, thus reducing glucose transport and enhancing insulin resistance in obese patients [XREF_BIBR]."	reach	p(HGNC:IL6)	decreases	p(HGNC:IRS1)						
dae219ff-396e-4709-a8f5-d9486903d308	0.95	22691241	"Both IL-6 and TNF may inhibit the transcription of IRS-1 and glucose transporter (GLUT) -4 genes, thus reducing glucose transport and enhancing insulin resistance in obese patients [XREF_BIBR]."	reach	p(HGNC:TNF)	decreases	p(HGNC:IRS1)						
f21c2639-02b5-4ea6-bc41-693d3f2e429e	1	22691241	"TNF induces phosphorylation of IRS-1 at serine instead of tyrosine residues and promotes insulin resistance [XREF_BIBR, XREF_BIBR]."	reach	p(HGNC:TNF)	directlyIncreases	"p(HGNC:IRS1, pmod(Ph, Tyr))"						
9c1f084f-752c-42ec-80c8-a4c45bf38f8b	0.65	22691241	"We purified total protein extracts from PBMCs of seven randomly selected RA patients at weeks 0 and 12 of anti-TNF therapy, and we quantified IRS-1 Ser 312 phosphorylation by western blot."	sparser	p(HGNC:GKN2)	increases	"p(HGNC:IRS1, pmod(Ph, Ser, 312))"						
8b053e6e-011d-425f-9de7-cdb5fe92eea2	0.98	22698915	"These findings are important in that the decrease in IRS1 activation and upregulation of pJNK1 (T138 and Y185), ER stress, and hypoxia occurred without profound ATM accumulation in alphaHZ-HFD."	reach	p(HGNC:IRS1)	increases	act(p(HGNC:ESR1))						
6221525c-407d-4993-afe7-3b679ffa38bc	0.95	22698915	"These findings are important in that the decrease in IRS1 activation and upregulation of pJNK1 (T138 and Y185), ER stress, and hypoxia occurred without profound ATM accumulation in alphaHZ-HFD."	reach	p(HGNC:IRS1)	increases	act(p(HGNC:MAPK8))						
6221525c-407d-4993-afe7-3b679ffa38bc	0.95	22698915	"These findings are important in that the decrease in IRS1 activation and upregulation of pJNK1(T138/Y185), ER stress, and hypoxia occurred without profound ATM accumulation in αHZ-HFD."	sparser	p(HGNC:IRS1)	increases	act(p(HGNC:MAPK8))						
555ef107-5aec-4d3a-9953-a04d2c9e7585	0.65	22705006	"Jnk1 -/- mice have decreased phosphorylation of IRS-1 at Ser 307 (an inhibitory site), compared with wild-type mice, and increased insulin induced tyrosine phosphorylation of IRS-1, which ameliorates insulin resistance 67."	reach	p(HGNC:MAPK8)	decreases	"p(HGNC:IRS1, pmod(Ph, Ser, 307))"						
bc83e91d-b2d5-4e6b-ab0d-32134fcf7a16	0.86	22705006	"Jnk1 -/- mice have decreased phosphorylation of IRS-1 at Ser 307 (an inhibitory site), compared with wild-type mice, and increased insulin induced tyrosine phosphorylation of IRS-1, which ameliorates insulin resistance 67."	reach	p(HGNC:MAPK8)	increases	"p(HGNC:IRS1, pmod(Ph, Tyr))"						
bb69e498-6168-4eef-b027-32cb8ac38406	0.94	22709426	"This pathway involves the insulin receptor-mediated phosphorylation of insulin receptor substrate 1 (IRS1), which activates PI3-kinases that then phosphorylates and activates Akt at Ser 473 ."	sparser	p(HGNC:IRS1)	increases	act(p(PFAM:PF00454))						
20543e2d-f238-488d-a8ad-3177b8174780	0.95	22710100	"Unlike skeletal muscle in which IGF-I dependent growth is impaired by IRS-1 ablation, blunting IRS-1 expression does not block IGF-I-stimulated brain growth and myelin specific protein expression."	reach	p(HGNC:IRS1)	decreases	act(p(HGNC:IGF1))						
048d973f-823a-4cf5-965e-54949a52087b	0.98	22710713	"XREF_BIBR, XREF_BIBR In addition, miR-145 targets the docking protein of IGF1-R, insulin receptor substrate-1, thus inhibiting IGF1-R signalling."	reach	p(HGNC:IRS1)	decreases	act(p(HGNC:IGF1R))						
d4d9ae3e-df7c-427f-ab32-ac561854ebaa	0.94	22721429	"Furthermore, study conducted by Pazienza et al. revealed that the mechanism of IRS-1 signaling impairment by HCV core protein seems to be genotype specific."	reach	p(UP:Q64897)	decreases	act(p(HGNC:IRS1))						
9d80d60c-74a4-4468-ba07-87f1edf10135	0.95	22721429	Our results also confirmed that HCV E2 protein can enhance mRNA and protein expression levels of SOCS3 and E2 induced IRS-1 down-regulation was restored by a treatment of MG132.	reach	p(UP:P27958)	increases	act(p(HGNC:IRS1))						
d4d9ae3e-df7c-427f-ab32-ac561854ebaa	0.94	22721429	Previous studies show that HCV core protein may cause IRS-1 and IRS-2 degradation through proteasome ubiquitination by inducing SOCS3 expression [XREF_BIBR].	reach	p(UP:Q64897)	decreases	act(p(HGNC:IRS1))						
a7f71725-85fa-4439-a3b6-1c70a0a8298b	0.65	22721429	Ubiquitination is involved in the E2 induced reduction of IRS-1 expression.	reach	p(UP:P27958)	decreases	p(HGNC:IRS1)						
e62f7f2c-c680-472f-98ca-83da750a6c6b	0.65	22721429	"With a Huh7 cell line expressing HCV E2 protein, our results showed that HCV E2 protein can cause IRS-1 protein degradation while the mRNA levels of IR and IRS-1 were both not altered."	reach	p(HGNC:NUP214)	decreases	act(p(HGNC:IRS1))						
670a5f00-3057-453b-bc55-66ec89d3ced7	0.65	22728334	IR induced tyrosine phosphorylated IRS1 recruits p85 subunit of PI3K and leads to downstream activation of phosphoinositide dependent kinase 1 (PDK1) and Akt.	reach	"p(HGNC:IRS1, pmod(Ph, Tyr))"	increases	act(p(FPLX:AKT))						
157c1ad0-1d21-46c6-bc97-b99d79c26d37	0.95	22728334	"Moreover, insulin increased IRS1 phosphorylation at Ser527, Ser531, Ser636, and Ser1101 while suppressed Ser348 and Thr446 phosphorylation in both insulin sensitive and -resistant human participants."	reach	p(HGNC:INS)	directlyIncreases	"p(HGNC:IRS1, pmod(Ph, Ser, 1101))"						
ef68b46a-7a20-474f-b926-1ab06f5216d2	0.94	22728334	"Moreover, insulin increased IRS1 phosphorylation at Ser527, Ser531, Ser636, and Ser1101 while suppressed Ser348 and Thr446 phosphorylation in both insulin sensitive and -resistant human participants."	reach	p(HGNC:INS)	increases	"p(HGNC:IRS1, pmod(Ph, Ser, 527))"						
8a0dba84-ee9a-4c38-bfe2-c1d36569cb7f	0.65	22728334	"Moreover, insulin increased IRS1 phosphorylation at Ser527, Ser531, Ser636, and Ser1101 while suppressed Ser348 and Thr446 phosphorylation in both insulin sensitive and -resistant human participants."	reach	p(HGNC:INS)	increases	"p(HGNC:IRS1, pmod(Ph, Ser, 531))"						
6068ce27-01dc-4f28-9260-e34bd7450722	0.94	22728334	"Moreover, insulin increased IRS1 phosphorylation at Ser527, Ser531, Ser636, and Ser1101 while suppressed Ser348 and Thr446 phosphorylation in both insulin sensitive and -resistant human participants."	reach	p(HGNC:INS)	increases	"p(HGNC:IRS1, pmod(Ph, Ser, 636))"						
30576f20-cd4e-47ec-a940-59f384e279a3	0.86	22729394	"From this, it follows that the effects of the Gly972Arg may be attenuated in class 1 mutation carriers because of the increased levels of IRS1, and that, the reduction in signaling from the Arg972 variant in IRS1 only plays a role in BRCA1 class 2 and BRCA2 carriers for whom stable BRCA1 protein is still suppressing IRS1 expression."	reach	p(HGNC:BRCA1)	decreases	p(HGNC:IRS1)						
531561b3-31d4-4f24-b8f4-024c5a6c91c1	0.65	22729394	"From this, it follows that the effects of the Gly972Arg may be attenuated in class 1 mutation carriers because of the increased levels of IRS1, and that, the reduction in signaling from the Arg972 variant in IRS1 only plays a role in BRCA1 class 2 and BRCA2 carriers for whom stable BRCA1 protein is still suppressing IRS1 expression."	reach	p(HGNC:BRCA2)	decreases	p(HGNC:IRS1)						
ac4d25eb-d8c5-449f-afcf-098e0708d451	0.65	22772755	"54 Depending on 26S proteasomes, hyperglycemia provokes a glycogen synthase kinase 3beta mediated degradation of insulin receptor substrate 1, leading to insulin resistance."	reach	p(FPLX:GYS)	decreases	act(p(HGNC:IRS1))						
e4c1ef01-aae9-4223-be89-dc7182925cb2	0.86	22777769	"Addition of A12 blocked IGF-1 stimulated tyrosine phosphorylation of IRS-1, validating the functionality of this antibody (XREF_SUPPLEMENTARY)."	reach	p(HGNC:IGF1)	decreases	"p(HGNC:IRS1, pmod(Ph, Tyr))"						
2cb9d9a1-0c44-4f78-840d-a0856f12e4ac	0.65	22777769	"Consistent with reduced IGF-1R expression, NRP2 expression inhibited IGF-1 stimulated cell proliferation (XREF_FIG, left) and IRS-1 phosphorylation (a substrate of IGF-1R tyrosine kinase) (XREF_FIG, right)."	reach	p(HGNC:NRP2)	decreases	"p(HGNC:IRS1, pmod(Ph))"						
d3600144-9809-4643-add1-039f60d95a93	0.86	22778733	"Serine phosphorylation of IRS-1 (insulin receptor substrate-1) has been suggested as a mechanism for TNF-alpha-mediated insulin resistance and modulated the activity of the key regulatory enzyme of androgen biosynthesis, P450c17 in the adrenal and ovarian steroidogenic tissues [XREF_BIBR, XREF_BIBR, XREF_BIBR]."	reach	p(HGNC:IRS1)	increases	"bp(GO:""GO:0009058"")"						
cfbd4a1b-786a-4a6f-96ba-3a83340b1f90	0.65	22787396	"It was shown that SCF supplementation significantly increased tyrosine phosphorylation of IRS-1, IR, and Akt1 in comparison with an unsupplemented HFD (P < 0.01 and P < 0.001, XREF_FIG), while PSY significantly increased basal and insulin stimulated PY 20 content (XREF_FIG)."	reach	p(HGNC:KITLG)	increases	"p(HGNC:IRS1, pmod(Ph, Tyr))"						
2da40c97-90a7-4888-8e43-5892266b8f3c	0.86	22788551	Effect of IRS-1 on oxidative stress mediated cell fate.	reach	p(HGNC:IRS1)	increases	act(p(HGNC:FATE1))						
cb9bd631-f456-407b-8023-5cf580f08dc0	0.95	22788551	"Hence, it is possible that IRS-1 negatively regulates autophagy through Akt, to inhibit AMPK or to increase mTOR activity."	reach	p(HGNC:IRS1)	decreases	"bp(GO:""GO:0006914"")"						
585d1f85-992c-4dcc-a1b0-599f9f38dc93	0.95	22788551	"IRS-1 increases the activity of class I PI3K and Akt signaling and mTOR [XREF_BIBR, XREF_BIBR], which is located downstream of the class I PI3K and Akt signaling pathway, and is the core negative regulator of autophagy."	reach	p(HGNC:IRS1)	increases	act(p(HGNC:MTOR))						
2be36480-e9f4-4cd6-97e5-0314032fcde4	0.95	22788551	IRS-1 promotes cell growth and inhibits autophagy by enhancing mTOR activity; it also promotes cell proliferation via activation of ERK signaling.	reach	p(HGNC:IRS1)	increases	"bp(GO:""GO:0016049"")"						
1b8dc749-5a9e-4c15-b93d-b3d8178ffaad	0.95	22788551	IRS-1 promotes cell growth and inhibits autophagy by enhancing mTOR activity; it also promotes cell proliferation via activation of ERK signaling.	reach	p(HGNC:IRS1)	decreases	act(p(HGNC:MTOR))						
cb9bd631-f456-407b-8023-5cf580f08dc0	0.95	22788551	IRS-1 promotes cell growth and inhibits autophagy by enhancing mTOR activity; it also promotes cell proliferation via activation of ERK signaling.	reach	p(HGNC:IRS1)	decreases	"bp(GO:""GO:0006914"")"						
585d1f85-992c-4dcc-a1b0-599f9f38dc93	0.95	22788551	"In summary, mTOR is activated by overexpression of IRS-1 in cells, in which autophagy is inhibited."	reach	p(HGNC:IRS1)	increases	act(p(HGNC:MTOR))						
cb9bd631-f456-407b-8023-5cf580f08dc0	0.95	22788551	"In this study, we demonstrate that overexpression of IRS-1 promotes cells growth, inhibits basal autophagy, reduces oxidative stress induced autophagy, and diminishes oxidative stress mediated autophagy dependent cell death."	reach	p(HGNC:IRS1)	decreases	"bp(GO:""GO:0006914"")"						
9aaaec80-b376-4a70-a46f-2b6236521943	0.95	22788551	"In this study, we found that activation of IRS-1 signaling promotes cell proliferation, probably via concomitant activation of mTOR and p70 S6K and ERK signaling."	reach	p(HGNC:IRS1)	increases	"bp(GO:""GO:0008283"")"						
1faa38ba-7a51-47a7-abfa-06804409578b	0.95	22788551	Insulin receptor substrate-1 prevents autophagy dependent cell death caused by oxidative stress in mouse NIH/3T3 cells.	reach	p(HGNC:IRS1)	decreases	"bp(GO:""GO:0008219"")"						
cb9bd631-f456-407b-8023-5cf580f08dc0	0.95	22788551	"Overexpression of IRS-1 resulted in inhibition of basal autophagy, and reduced oxidative stress induced autophagy and cell death."	reach	p(HGNC:IRS1)	decreases	"bp(GO:""GO:0006914"")"						
1faa38ba-7a51-47a7-abfa-06804409578b	0.95	22788551	"Overexpression of IRS-1 resulted in inhibition of basal autophagy, and reduced oxidative stress induced autophagy and cell death."	reach	p(HGNC:IRS1)	decreases	"bp(GO:""GO:0008219"")"						
10281d4d-68c5-4f10-9b67-97b02bd0e263	0.86	22788551	ROS inactivates IRS-1 mediated signaling and reduces intracellular IRS-1 concentrations.	reach	p(HGNC:ROS1)	decreases	act(p(HGNC:IRS1))						
2be36480-e9f4-4cd6-97e5-0314032fcde4	0.95	22788551	"Taken together, overexpression of IRS-1 promotes cell growth and reduces oxidative stress mediated-cell death."	reach	p(HGNC:IRS1)	increases	"bp(GO:""GO:0016049"")"						
1757a91a-351c-42e0-8698-99300ae3655b	0.94	22788551	"Taken together, overexpression of IRS-1 promotes cell growth and reduces oxidative stress mediated-cell death."	reach	p(HGNC:IRS1)	decreases	"bp(GO:""GO:0008219"")"						
cb9bd631-f456-407b-8023-5cf580f08dc0	0.95	22788551	"The current study shows that overexpression of IRS-1 promotes cells growth, inhibits basal autophagy, reduces oxidative stress induced autophagy, and diminishes oxidative stress mediated autophagy dependent cell death."	reach	p(HGNC:IRS1)	decreases	"bp(GO:""GO:0006914"")"						
cb9bd631-f456-407b-8023-5cf580f08dc0	0.95	22788551	"These results indicate that overexpression of IRS-1 reduces the number of autophagosomes, and imply that overexpression of IRS-1 reduces autophagy."	reach	p(HGNC:IRS1)	decreases	"bp(GO:""GO:0006914"")"						
585d1f85-992c-4dcc-a1b0-599f9f38dc93	0.95	22788551	"These results suggest that overexpression of IRS-1 attenuates the inhibition of mTOR and p70 S6K activity that is induced by treatment with GO, and restores the ability of mTOR to regulate autophagy."	reach	p(HGNC:IRS1)	increases	act(p(HGNC:MTOR))						
585d1f85-992c-4dcc-a1b0-599f9f38dc93	0.95	22788551	"These results suggest that overexpression of IRS-1 attenuates the inhibition of mTOR and p70 S6K activity that is induced by treatment with GO, and restores the ability of mTOR to regulate autophagy."	reach	p(HGNC:IRS1)	increases	act(p(HGNC:MTOR))						
17880a1b-f5ea-4873-8cd0-7abd9278f8b5	0.95	22788551	"These results suggest that overexpression of IRS-1 attenuates the inhibition of mTOR and p70 S6K activity that is induced by treatment with GO, and restores the ability of mTOR to regulate autophagy."	reach	p(HGNC:IRS1)	increases	"act(p(HGNC:RPS6KB1, var(""p.Ser6Lys"")))"						
1535714e-e3b9-4ce2-9b08-6fdf19c0dd31	0.65	22788551	This is because IRS-1 can promote cell proliferation and help cells to resist the oxidative stresses generated during cell proliferation.	reach	p(HGNC:IRS1)	increases	act(p(PFAM:PF03451))						
585d1f85-992c-4dcc-a1b0-599f9f38dc93	0.95	22788551	We found that overexpression of IRS-1 increases both ERK and mTOR and p70 S6K activity.	reach	p(HGNC:IRS1)	increases	act(p(HGNC:MTOR))						
17880a1b-f5ea-4873-8cd0-7abd9278f8b5	0.95	22788551	We found that overexpression of IRS-1 increases both ERK and mTOR and p70 S6K activity.	reach	p(HGNC:IRS1)	increases	"act(p(HGNC:RPS6KB1, var(""p.Ser6Lys"")))"						
cb9bd631-f456-407b-8023-5cf580f08dc0	0.95	22788551	We further investigated whether overexpression of IRS-1 inhibits autophagy in this series of experiments.	reach	p(HGNC:IRS1)	decreases	"bp(GO:""GO:0006914"")"						
bb69e498-6168-4eef-b027-32cb8ac38406	0.94	22815045	"Binding of IGF-1 to its receptor activates insulin receptor substrate-1, IRS-1, which then activates phosphatidylinositol-3-kinase (PI3K), responsible for the conversion of intramembranous phosphoinositide-(4,5)-biphosphate (PIP2) to phosphoinositide-(3,4,5)-triphosphate (PIP3) [ xref , xref ]."	sparser	p(HGNC:IRS1)	increases	act(p(PFAM:PF00454))						
d0c65543-14e1-4ba0-b4f7-a5c10edc2f7a	0.92	22820890	These changes were accompanied by a marked upregulation in expression of insulin stimulated tyrosine phosphorylation of IRS-1 and serine phosphorylation of Akt following treatment with alpha-LA.	reach	p(HGNC:INS)	increases	"p(HGNC:IRS1, pmod(Ph, Ser))"						
d0c65543-14e1-4ba0-b4f7-a5c10edc2f7a	0.92	22820890	These changes were accompanied by a marked upregulation in expression of insulin stimulated tyrosine phosphorylation of IRS-1 and serine phosphorylation of Akt following treatment with alpha-LA.	reach	p(HGNC:INS)	increases	"p(HGNC:IRS1, pmod(Ph, Ser))"						
be0d0149-591f-4599-9cc9-fb016bb1724d	0.94	22832498	"Consistent with our observation, it has recently been shown that the E3 ligase CUL7 can target IRS-1 for degradation via IRS-1 serine phosphorylation [XREF_BIBR]."	reach	p(HGNC:CUL7)	increases	act(p(HGNC:IRS1))						
47bda7e7-1572-4b87-aabd-1b2f1e09db88	0.65	22835548	3.5 Expression of exogenous ERalpha rescues the I3C down-regulation of IGF-1R and IRS1 gene expression.	reach	p(HGNC:ESR1)	increases	p(HGNC:IRS1)						
2082b508-87be-4714-883e-e8a4817a32f2	0.92	22835548	"As shown in XREF_FIG (lower panels), quantification of RT-PCR analysis of total isolated RNA showed that both E 2 and PPT significantly increased IRS1 and IGF1R expression, and that I3C ablated both increases in gene expression."	reach	p(HGNC:TAC1)	increases	p(HGNC:IRS1)						
8a087326-3cfe-4988-8582-bbddef025648	0.65	22835548	"Because ectopic expression of ERalpha reversed the I3C down-regulation of IGF1R and IRS1 transcript expression, the I3C disruption of ERalpha interactions with the IGF1R and IRS1 promoters mediates the I3C dependent loss of IGF1R and IRS1 gene expression, respectively."	reach	p(HGNC:ESR1)	decreases	p(HGNC:IRS1)						
de4d46fc-dfd6-4e4f-ab4b-2ca00035bc15	0.92	22835548	"Estrogen has been shown to induce IGF1R promoter activity in a receptor dependent manner, and ligand activated ERalpha can bind to regulatory regions of the IRS1 promoter and subsequently increase IRS1 transcription in mice."	reach	p(HGNC:IRS1)	directlyIncreases	p(HGNC:ESR1)						
de4d46fc-dfd6-4e4f-ab4b-2ca00035bc15	0.92	22835548	"In mice, ERalpha induces IRS1 transcription, and E 2 has been shown to stimulate IGF1R transcript levels."	reach	p(HGNC:IRS1)	directlyIncreases	p(HGNC:ESR1)						
de4d46fc-dfd6-4e4f-ab4b-2ca00035bc15	0.92	22835548	The down regulation of ERalpha causes the steady state loss of estrogen dependent transcription of the IGF1R and IRS1 genes and thereby disrupts down stream signaling events involved in the IGF1R and IRS1 mediated proliferation of ERalpha expressing human breast cancer cells.	reach	p(HGNC:IRS1)	directlyIncreases	p(HGNC:ESR1)						
51b7a704-aed5-4c06-bd70-ca325487aa48	0.65	22835548	"Thus, exogenous expression of a combination of IGF1R and IRS1 were able to override the I3C dependent cell cycle arrest in the absence of active ERalpha, and attenuate the cell cycle arrest in the presence of estrogen agonists."	reach	p(HGNC:IRS1)	decreases	"bp(GO:""GO:0007049"")"						
331b4501-f7dc-4520-9d6c-a28683d2b3c3	0.94	22859932	"In the current study, we examined the effects of loss of p/CIP and SRC-1 on insulin signaling and glucose metabolism, and discovered that p/CIP and SRC-1 negatively regulate the levels of IRS1 and insulin sensitivity both in vitro and in vivo."	reach	p(HGNC:NCOA3)	decreases	act(p(HGNC:IRS1))						
4306a87f-28a3-49aa-bced-77746e004e3d	0.92	22859932	"In the current study, we examined the effects of loss of p/CIP and SRC-1 on insulin signaling and glucose metabolism, and discovered that p/CIP and SRC-1 negatively regulate the levels of IRS1 and insulin sensitivity both in vitro and in vivo."	reach	p(HGNC:SRC)	decreases	act(p(HGNC:IRS1))						
331b4501-f7dc-4520-9d6c-a28683d2b3c3	0.94	22859932	"In the current study, we found that p/CIP and SRC-1 negatively regulate IRS1 mRNA and protein levels."	reach	p(HGNC:NCOA3)	decreases	act(p(HGNC:IRS1))						
4306a87f-28a3-49aa-bced-77746e004e3d	0.92	22859932	"In the current study, we found that p/CIP and SRC-1 negatively regulate IRS1 mRNA and protein levels."	reach	p(HGNC:SRC)	decreases	act(p(HGNC:IRS1))						
331b4501-f7dc-4520-9d6c-a28683d2b3c3	0.94	22859932	"Therefore, we demonstrated in two cell lines representing fat and muscle, the two key tissues for glucose uptake and metabolism in response to insulin, that loss of p/CIP and SRC-1 produced cell-autonomous increases of IRS1 and insulin signaling."	reach	p(HGNC:NCOA3)	decreases	act(p(HGNC:IRS1))						
